LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TARGET_DEFAULT
45325,1,3,2,24,3,2,8,7,6,7,-1250,2583,-777,-255,2335,3315,115,38,0,460,0,293,1
320159,1,2,2,29,-1,-1,-1,-1,-1,-1,43548,15267,25358,2420,785,12914,4117,4305,6977,1680,9839,2192,0
43141,1,2,1,27,1,4,3,2,2,2,11871,11216,35236,21247,6176,31175,1929,278,0,887,0,1969,1
160617,1,1,2,28,-2,-2,-2,-2,-2,-2,465,324,-885,-428,-1400,-110,29668,3151,9306,139,1815,281,0
162866,1,2,2,33,1,-2,0,2,0,0,29390,222123,131245,22714,31991,115777,2527,0,7080,374,1018,102761,0
45828,2,3,2,23,0,0,0,0,0,0,43722,15692,12580,5469,9543,14625,2365,0,11483,5802,59,342,0
49261,1,1,2,42,0,0,0,0,0,0,23568,31109,23439,11741,12736,1869,167,0,292,2117,2122,2081,0
266531,1,3,1,49,0,-1,0,-1,0,-2,9260,10875,-37,4813,5506,12679,3943,6282,5305,8419,8777,438,0
230462,1,1,2,29,-1,-1,-1,-2,-1,-1,-981,1121,-1334,-677,618,-104,0,0,0,1438,1916,376,0
40710,2,3,1,48,3,2,7,7,7,7,755,2936,3773,1436,3498,3182,0,174,0,0,0,287,1
99580,2,2,2,27,0,0,0,0,0,0,38566,50330,41478,50372,66196,45371,626,1354,1821,1597,1502,1881,1
150282,2,2,1,40,0,2,5,0,2,3,171948,148823,149259,112530,148675,135402,2219,583,901,135,2052,141,1
46587,1,3,2,40,8,2,2,3,2,0,37723,74554,87277,36187,45368,48747,2311,182,1936,934,281,1772,0
244988,1,1,1,40,1,-2,-2,-2,-2,0,285729,210360,392098,63846,263827,200838,160,4744,2980,5912,11585,16253,0
295606,1,3,1,43,0,0,0,0,0,0,55830,87360,179295,89617,91504,218993,3824,45,704,404,4284,2884,1
212477,1,3,2,44,-2,-2,-2,-2,-2,-2,939,2617,1826,94,-406,-605,2405,0,0,271,34,165,0
50548,1,6,1,37,1,1,0,0,0,0,44725,49976,12547,29127,25593,22437,3296,6579,2,1385,559,3127,0
162898,1,3,1,53,-1,-1,-1,-1,-1,-1,343,12330,1021,10459,8979,17524,1298,3005,18176,1877,4958,5009,0
394204,1,3,3,56,-1,0,2,0,0,0,35517,50361,24218,25015,19713,51232,3979,2356,9973,2496,876,3048,0
206293,1,3,2,34,0,0,0,0,0,0,33197,101745,63041,35188,63883,116974,3385,2808,2506,2932,605,2379,0
435467,1,1,1,34,0,-1,0,0,-1,0,5992,6581,8065,10783,7724,9667,8907,392,1898,38749,38391,0,1
273394,1,1,2,45,0,-2,-2,-2,-2,-2,-1051,-1384,-338,-1610,-1732,989,2313,0,1708,137,0,317,0
291801,1,1,1,28,0,0,0,0,0,2,173549,196457,227538,113011,122227,183651,6514,7700,38390,6813,10670,45911,1
18569,1,2,1,49,1,2,0,0,0,4,28774,60049,45088,36523,25793,55741,328,1533,65,1854,33,1719,0
46655,2,2,2,22,2,2,2,0,0,0,60749,46250,12503,2325,20431,7144,1507,224,1156,481,378,1742,1
143858,2,2,2,27,2,2,7,7,7,-2,891,2225,948,615,3143,2561,2203,0,0,0,0,145,0
179065,1,3,2,27,0,-2,-2,-2,-2,-2,-2899,-222,-3601,-2643,-2744,-1305,0,0,0,25,0,462,0
347908,1,3,2,36,-2,-2,-2,-2,-2,-2,426,1619,-1346,234,-1575,-2047,0,0,0,76,3,269,0
21416,1,3,2,36,3,2,3,5,4,3,12389,35815,1003,-822,24861,37809,0,0,0,0,6,281,1
68728,1,1,2,34,0,0,0,0,0,0,32526,27554,-1006,-355,15189,121,918,0,0,235,0,310,0
43076,1,2,2,24,0,0,0,0,0,0,53134,73884,44952,65125,35591,38521,276,433,2930,1622,505,2226,0
56901,1,1,1,22,1,2,-2,-2,5,-2,7305,1136,15427,-366,184,119,4245,0,0,328,0,0,0
282355,2,1,1,26,-2,-2,5,0,0,0,237788,147419,222572,159670,311963,381165,12164,8294,20619,39510,10818,46674,0
244556,1,1,2,38,-2,-2,-2,-2,-2,-2,-554,1467,-217,-1358,-2004,1780,1211,0,1321,0,7926,14135,0
47869,2,3,1,47,6,3,4,0,3,-1,11755,9290,6672,24914,43899,297378,0,3143,0,139,74,7480,1
10000,2,2,2,51,5,0,0,0,0,0,13449,17214,14127,5253,10280,10798,0,65,0,4856,206,473,0
152489,2,2,2,28,1,2,2,-1,5,-1,3576,1936,626,301,1013,244,0,0,377,368,474,0,0
52654,2,2,1,34,-2,2,-2,-2,-2,-2,2797,1311,1848,881,259,1592,0,340,0,421,875,82,0
137518,1,3,2,50,2,0,2,0,0,0,69288,75866,69308,58515,12099,43076,940,1108,1366,2027,853,1692,0
268393,1,3,1,56,1,2,2,-1,5,6,349425,2576,1668,205259,196474,802,191,356,0,61,1402,6657,1
276280,1,1,2,35,-2,-2,-2,-2,-2,-2,8475,5584,422,582,42,9977,831,5026,185,10188,7959,245,0
48893,2,3,1,36,1,0,2,0,-2,5,30272,58383,25854,48131,33467,1317,0,585,4586,1225,1766,87,0
183823,1,2,3,27,3,2,2,6,-1,2,34318,553,2143,14116,106364,316655,0,27,7,337,125,366,1
107991,2,3,1,30,0,5,4,5,4,3,32280,96933,76485,56067,66221,35526,265,114,0,0,1619,1846,0
146183,2,1,1,48,0,0,0,0,0,0,15123,17941,16667,15942,13959,17314,2797,59434,364,1625,906,1535,0
164470,1,2,2,45,-2,-1,-1,-1,-1,-1,547,1285,-179,2331,-741,1359,4079,10487,276,24021,7477,15280,0
166914,2,3,1,45,2,2,6,3,3,3,89194,217526,156410,100314,218826,141792,41053,823,6130,299,1366,2430,0
89235,2,2,2,37,1,2,0,0,-1,0,38937,61567,41359,17294,44552,18258,1228,867,1955,2150,525,226,0
45456,1,2,2,46,1,0,0,0,0,0,52171,15006,19877,39856,37517,40711,2693,646,473,2347,3072,6915,1
485335,1,1,2,47,-2,-2,-1,-1,-1,-1,9280,20011,133929,5643,164869,271509,13730,5169,41414,4786,3874,5697,0
19645,1,2,1,51,4,2,3,4,2,3,35860,39411,18965,19127,188092,22042,2090,0,0,44,338,296,0
53193,1,1,2,27,-1,-1,-1,-1,-1,-1,-1677,-590,206,-1382,121,568,0,0,1280,1602,1101,2120,1
13592,1,3,2,47,3,2,2,7,7,5,-363,466,841,358,-1159,-1135,0,0,0,0,0,22,1
136491,1,1,2,28,-1,-1,-1,-1,-1,-1,4085,1489,-1506,-420,-463,857,4315,3436,1245,2134,3066,213,0
133271,2,2,2,39,0,-1,0,0,0,0,25111,13197,8005,5612,41220,20545,7423,2742,10393,6459,8485,4665,0
46883,1,3,2,33,0,0,0,0,0,0,79831,65784,83648,72708,47701,72625,2416,1235,6493,2246,2137,2604,0
46779,1,2,2,22,6,2,2,3,8,2,11309,1436,882,6542,-829,994,0,0,0,0,0,851,1
375334,1,3,2,33,0,0,0,0,0,0,31945,275237,45937,174906,7145,30521,2334,8484,13243,15878,3330,121,0
174342,1,3,1,35,-2,-2,-2,-2,-2,-2,-525,-1515,17,-234,1369,-648,0,605,3692,478,32,199,0
43010,1,1,2,36,0,2,-1,5,0,0,15798,48271,33374,26214,13105,51387,1065,1375,0,0,1019,6094,1
11008,1,1,2,25,-2,4,3,-2,2,2,10920,19037,38103,26636,11280,14515,845,1242,4385,2606,6729,18135,1
45956,2,1,2,43,1,-1,0,0,0,0,49657,18300,37271,49478,45323,56607,3713,3431,2984,2263,3803,2056,0
279404,2,3,2,41,-2,-2,-2,-2,-2,-2,-980,-347,1457,-2041,811,1,1322,0,1476,806,8153,5777,0
214448,1,1,1,38,-2,2,-1,0,0,-1,10408,16459,1,12630,43811,5955,2412,0,5552,179,217,1887,1
63659,1,1,1,44,2,7,4,5,4,3,11282,73961,20402,26574,64953,20344,0,390,353,141,1345,1394,0
295534,1,1,2,35,-1,-1,-1,-1,-1,-1,2458,-217,-1104,5922,29,-345,5471,618,75,8566,4343,12789,0
21353,2,3,2,53,2,2,2,2,2,0,1822,13794,62057,24024,17788,45112,607,1168,0,2304,1280,5100,0
180794,1,3,2,47,0,0,0,0,0,0,94192,80093,82373,70000,72299,130529,10061,0,7370,2357,924,2966,0
49037,1,1,2,23,-1,-1,2,-1,-1,-1,10872,2654,163,-202,766,-1177,1103,819,0,624,501,202,0
351556,1,2,1,42,-2,0,0,0,0,0,14047,170327,10180,7476,8367,17535,3991,13266,9274,33314,9307,4596,0
14139,1,3,2,34,0,0,0,0,0,0,9868,14903,-849,3498,-2815,37174,2715,663,13,2027,995,1308,0
49446,1,1,2,30,0,0,0,0,0,0,5616,27029,11800,9996,5745,36591,736,249,3204,540,3340,6629,0
174967,1,2,2,46,0,0,0,0,0,0,50447,53104,29042,62607,254585,127873,4213,0,2243,6398,1245,2503,0
74817,1,1,2,31,4,2,2,3,0,0,65064,114642,80368,58959,93073,57558,2418,219,2029,782,1451,2478,0
150593,2,1,2,47,-2,-2,-2,-1,0,-2,-893,325396,512,7750,204566,22717,2803,7678,445,2558,8390,15439,0
207503,2,3,1,34,0,0,0,0,0,0,46241,13410,259844,7345,7472,150114,7642,436,12064,439,122,4148,1
178086,1,1,2,37,2,0,0,0,0,0,102600,127804,122084,81394,98343,72549,2433,0,7001,764,8805,6053,0
18381,1,3,1,48,-1,-1,-1,-1,-1,-1,6166,6094,5675,3135,5324,-577,8634,1424,638,2659,2217,439,1
286116,1,2,1,35,-1,-1,-1,-1,-1,-1,4041,28704,7054,4043,-413,-1018,0,590,7126,6082,1264,1721,0
46673,2,2,2,25,0,0,0,0,0,0,56628,68312,28618,60850,34007,51308,3595,997,2701,2091,2014,2545,0
46121,1,2,2,41,2,2,3,0,0,0,41292,10604,38713,13271,14446,2437,50148,5865,1385,2047,1478,7815,1
171665,2,2,1,36,0,0,0,0,0,0,291920,232664,107554,111562,103800,191051,2079,3633,2085,9853,9156,16661,0
222121,2,1,2,37,0,0,-2,-2,-2,-2,3944,83,-1654,-2158,-1895,271,850,97,6171,99,0,0,0
77501,2,1,1,55,1,0,-2,-2,-2,-2,5820,18034,10385,4811,275,545,0,391,0,2082,7477,1916,0
49823,1,4,1,33,0,0,0,0,0,0,16074,23,-520,-733,-273,-342,2187,674,2678,1325,323,2742,0
381981,1,2,2,35,0,0,0,0,0,0,68675,77593,134426,65559,36859,42969,1670,44704,908,1502,2733,7071,0
49859,1,4,2,28,1,4,0,0,0,0,11005,30035,29834,41264,40010,41131,1779,110,413,1056,1449,2903,1
137147,1,3,0,39,-1,-1,-1,-1,-1,-1,15678,15135,9105,1745,5082,16702,580,1510,1886,35280,21342,14278,0
231456,2,1,1,39,1,-1,-2,-1,-2,-1,-179,1717,-965,-164,21799,1136,11998,901,453,13464,12,55,0
163118,1,2,1,31,-1,2,-1,-1,-1,-1,15800,1777,-983,611,489,375,3293,2698,131,1462,1079,1586,0
50592,1,1,2,40,1,-1,-1,-1,-1,-1,-1006,1575,512,4951,1217,1167,0,0,0,2014,1541,2179,0
44661,1,3,2,40,1,2,3,2,2,0,597,12429,54259,13636,52940,839,0,0,0,562,1245,2401,0
209637,1,1,1,30,-2,-2,-2,-2,-2,-2,13403,1365,-714,2611,-1088,-2190,12730,719,0,389,2437,65219,0
47399,1,4,1,41,0,0,0,0,0,-2,2767,20537,873,4947,-129,1487,1166,442,346,563,289,603,0
50677,2,1,2,38,3,2,3,7,3,4,262,1249,1281,-559,442,15807,0,0,0,88,566,262,1
384370,2,2,2,34,-2,0,0,0,0,0,401131,259830,257124,140141,13405,119419,4024,8373,17134,484,9273,17930,0
61367,1,1,1,30,1,0,2,0,0,0,40979,60510,91479,69071,63589,98349,1682,359,3256,2150,3215,2785,1
86779,1,3,2,48,0,0,0,0,0,0,87242,146986,52767,55475,54472,76344,2513,434,1688,1524,2724,2215,0
42247,1,1,2,35,2,2,-1,7,5,7,3825,2833,56640,1951,55734,1941,0,1328,2108,5120,962,2442,1
45064,1,2,2,37,3,1,0,0,0,0,-36,35685,1753,39273,22999,17296,248,584,853,611,820,1526,0
149549,1,1,1,23,-1,-1,0,-1,0,0,5947,9219,-2603,19612,6546,6457,3040,623,1010,12724,15181,9563,0
357277,2,1,2,43,-1,-1,-1,-1,-1,-1,-79,7548,-1062,3625,-901,4812,5803,0,25945,10214,17209,2156,0
495700,1,2,1,36,0,0,0,0,0,0,35271,110914,16951,46120,262229,170138,4059,1758,1045,4236,9736,78020,0
124570,1,2,2,33,1,-1,0,2,0,-1,28664,3606,6744,6117,-2060,12121,1255,720,975,14298,2868,6741,0
22406,2,3,1,32,3,3,3,3,2,8,32628,61926,50653,25624,6942,42838,192,0,0,1489,280,429,0
42523,2,2,2,27,4,2,2,2,2,2,5779,110345,4789,31618,5426,16942,1748,18691,4736,395,2014,0,1
170641,1,3,1,40,1,-1,-2,8,-1,8,204492,199040,735,-765,1736,1646,1203,760,7426,4412,0,529,1
155603,1,1,1,41,-2,-2,-2,-2,-2,-2,6756,875,556,-1490,-265,-878,0,689,0,517,195,274,0
48078,1,3,3,39,0,0,0,0,0,0,96044,49151,41216,62093,31397,43554,1891,479,215,1863,6000,1987,0
383843,1,3,2,27,1,-1,-2,-2,-1,-2,-90,440,-1789,-379,-577,-431,108,146,281,113,0,436,0
43831,2,3,2,38,0,0,0,0,0,0,32365,74132,41123,40367,69604,142693,2706,2106,7777,1430,3085,2471,0
451743,1,1,3,34,1,-2,-2,-2,5,-2,380,1159,-866,198,-21,-619,1308,413,2231,252,0,120,0
148103,1,3,1,28,1,2,-2,-2,-2,-2,127,1785,-547,-366,1878,1232,0,230,662,1781,1334,308,0
46122,1,2,2,23,0,0,0,0,0,0,43770,14044,22112,15870,24923,20509,4061,6359,517,1845,4148,7774,1
47629,2,1,2,38,1,2,3,3,4,2,36840,47321,118003,22158,56019,25092,0,783,0,0,145,544,1
16686,1,3,2,48,0,-1,-1,-1,0,-1,9011,18111,8918,3267,14633,23486,3339,151,5784,1642,904,5846,0
20868,2,1,2,25,2,2,7,7,7,7,1190,4540,-512,3043,2155,2324,0,0,0,0,0,240,1
204937,2,2,1,40,1,-1,-1,0,0,0,12192,12806,14169,23568,18535,17796,2108,13638,31139,2154,3756,445,0
46582,1,2,2,45,-2,-2,-2,-2,-2,-2,2164,-875,-1645,-535,-2444,-1964,842,0,0,506,0,182,0
165582,2,3,2,37,2,2,2,7,7,-1,111520,2222,141906,577091,158601,388946,2895,131,1570,332,20,1775,1
266473,2,1,2,34,0,0,-1,0,0,0,126119,263563,243213,108592,159036,138292,11366,7272,6802,14591,7187,6304,0
13962,1,3,2,32,3,7,6,5,4,3,50513,64206,23856,37927,26519,114927,0,0,0,0,0,458,0
66975,1,2,1,38,1,3,2,2,2,0,98628,67857,46515,35665,29791,87542,3166,0,2062,5510,607,6282,1
380725,2,1,2,35,0,0,-2,-2,-2,0,1723,10516,-774,-1028,798,729,9503,4801,858,10763,27000,111,0
203342,1,3,2,29,0,2,2,0,0,0,3859,24493,4858,14052,4277,-20,0,474,1024,152,0,36,0
179602,2,2,1,57,-1,-1,-1,-1,-1,-1,5511,13643,6049,18745,-89,762,236,703,2943,1971,4081,2727,0
10000,1,3,1,44,-1,-1,-1,-1,-1,-1,5281,9767,-6795,5509,19750,20898,5798,9641,3803,2210,1182,5602,0
348024,2,3,2,39,2,2,2,0,0,7,128,17015,1361,11948,734,1324,0,48,0,5018,1080,132,1
163789,1,1,2,41,0,0,0,0,0,0,5101,9595,9653,-2758,5123,11079,8623,945,539,749,8545,303,0
34870,1,3,2,28,2,2,2,2,2,2,43413,71142,46099,79758,73279,75442,3874,0,2050,1061,1489,1301,0
309825,2,1,2,39,-2,-2,-2,-2,-2,-2,438,1473,659,189,-463,1177,208,3526,400,28,0,174,0
375922,2,1,2,38,0,0,0,0,0,0,10299,7201,22300,13722,13895,15412,1447,3960,1911,1675,1040,1738,0
392325,1,1,1,30,-2,-2,-2,-2,-2,-2,-1020,-755,-1130,-883,-228,483,0,15771,0,60,40,482,0
77142,1,1,2,40,-1,2,-1,-1,-1,-1,13250,2538,-328,7401,944,697,1660,5105,2126,2019,9448,1507,0
298890,1,1,2,26,0,0,-1,0,-1,0,9553,11363,8346,9225,5902,13512,9962,7216,20466,8492,8621,13241,0
483932,1,1,2,34,-1,-1,-1,-1,-1,-1,350739,347202,627,240529,194674,1481,5980,3866,5357,27054,11179,14780,0
131611,1,3,1,35,-1,-1,-1,-1,-1,-1,1043,13760,-1449,5614,4022,-489,2275,4369,5920,1440,9035,139,0
361367,1,3,1,28,-1,-1,-1,-1,-1,-1,-1413,6069,-69,-1666,3794,-358,5103,1241,2396,1761,8190,456,0
150713,1,2,1,27,-2,-2,-2,-2,-2,-2,678,531,-605,798,-42,-161,0,30,0,230,228,436,0
77008,2,2,1,26,0,5,0,0,0,0,25835,20060,20914,26124,36565,40809,2766,8541,819,2419,1441,2068,0
53221,1,3,1,39,-1,0,0,0,0,0,44188,14735,25813,4882,11016,12059,2983,434,0,1974,2648,373,0
47177,1,1,2,46,-2,-2,-2,-2,-2,-2,-467,385,-1145,-1115,638,906,1301,0,0,1967,1,407,0
41542,1,3,1,40,-1,-1,-1,-1,-1,-1,1505,9979,4604,531,3665,24466,7137,10840,5951,23996,33312,6713,0
46762,1,2,1,22,0,0,0,0,0,0,-1477,316,5328,14233,1169,-463,48,64,803,125,99,290,1
159699,2,2,2,33,0,0,0,0,0,0,45187,54142,31765,66383,20414,30435,3384,1507,2809,201,1183,2305,0
335289,1,3,2,50,-2,-2,-2,-2,-2,-2,-924,3084,1070,235,748,580,2126,8057,0,97,8986,361,1
360782,1,1,1,34,4,0,5,0,0,5,182649,138107,113113,66551,154225,231915,5983,5362,5457,14277,7897,10862,0
49118,2,3,1,56,2,-1,2,-1,0,-1,379,2354,-715,88,3123,271,891,2273,364,413,1354,1763,0
43224,2,3,2,26,0,0,0,0,0,0,13515,28267,-1647,-2300,276,1375,418,0,0,1526,0,456,0
45068,1,2,1,32,1,2,2,2,2,0,7227,31655,27755,27442,12091,50612,2375,497,0,209,1460,2389,1
258220,2,1,1,27,-1,-1,-1,-1,-1,-1,1685,970,-307,2582,-475,190,1383,0,897,378,64,435,0
46461,1,2,2,52,2,2,2,7,3,6,-452,93,-2629,5844,1453,472,0,0,0,155,20,673,1
166419,2,3,2,54,3,0,0,7,6,-1,-489,1670,142,-1312,398,1449,0,0,0,254,0,0,0
42532,1,3,2,24,2,2,7,7,7,7,2260,4789,1982,2990,1479,3524,0,0,937,235,0,0,0
188611,1,1,2,45,-2,-2,-2,-2,-2,-2,-1267,-877,-1147,-1297,-549,-550,848,0,0,2189,0,1405,0
172605,1,2,2,46,5,0,0,0,0,0,9810,10559,16470,4274,7819,14034,2511,351,1619,4696,12463,6519,0
10000,1,3,1,25,2,2,3,2,2,2,3806,15629,6133,15577,4639,18171,2941,0,2899,496,0,2702,1
205554,1,2,1,43,-2,-2,-2,-2,-2,-2,-147,241,526,803,2332,610,0,196,1142,109,1817,313,0
161812,1,3,2,48,2,2,2,7,7,0,54030,88158,46595,263717,17999,61161,0,866,1048,911,941,2594,0
204301,2,2,3,25,1,0,2,0,0,0,55769,30795,16171,37170,37681,29254,2383,2474,1153,2353,982,5722,0
10000,1,3,1,53,1,2,7,7,-2,4,279,1404,1442,1545,3173,2260,0,0,0,375,1725,0,1
23784,1,3,1,36,8,5,6,5,4,3,29494,52380,42955,19048,10567,353,0,0,0,0,0,124,0
19055,2,2,1,29,1,3,2,2,4,0,43854,54253,30623,-691,6655,25894,0,77,2048,279,0,3221,0
256761,1,2,1,28,0,-1,-1,0,-1,0,1852,226010,210594,93645,77,185,6259,933,1372,19786,9292,450,0
274647,1,3,2,28,3,2,5,4,3,6,29838,43869,177389,63349,134442,1721,0,0,0,150,1306,281,1
45866,1,1,2,37,-2,-1,-1,-1,0,0,7679,12536,3438,7071,3484,17058,6937,4175,17865,16429,15786,4787,0
64945,1,3,2,23,2,2,2,0,0,0,50419,70232,-42,52046,27694,2520,289,401,897,427,1136,1527,1
193501,1,3,3,45,0,0,0,0,2,0,68950,68601,95743,74891,33312,39987,994,2040,2471,1784,1551,2442,0
206754,1,1,2,35,0,0,0,0,0,0,7045,15078,12052,6965,1647,1169,4628,873,1417,25148,851,306,0
48852,2,3,1,55,2,7,6,3,4,3,40382,37064,49843,14346,42443,31592,0,743,243,1686,569,32,0
200425,2,2,1,28,0,0,0,0,0,0,37632,17140,-214,37,526,1609,290,63316,468,3109,2063,1406,0
12870,1,3,1,51,1,2,2,2,2,-1,31613,16188,9055,30345,48568,8817,1916,0,0,0,0,320,1
37937,2,2,1,44,7,0,1,2,3,0,87855,90723,59498,31770,117837,132667,365,825,1055,1009,817,2466,0
49088,1,3,3,40,0,0,0,0,0,0,37729,21623,39606,21090,41423,49868,2750,827,334,2426,2969,2680,1
46724,1,1,1,28,-1,-1,-1,-1,-1,-1,-1572,9901,2734,3144,-863,14545,0,3999,1038,1741,1249,1708,0
48529,1,3,3,48,0,0,0,0,0,0,5791,5573,8219,757,5502,16881,0,542,286,1870,1308,420,1
45731,1,2,2,35,8,2,6,5,4,6,16354,54693,32363,17092,39020,2664,0,0,0,227,273,617,0
44613,1,2,2,25,0,0,0,0,0,0,92272,61104,63823,75086,16723,90091,3526,0,2913,120,3745,6543,1
16297,1,1,2,27,2,-2,3,-1,-1,-1,1578,6919,8172,4706,2161,22666,0,5677,0,3585,272,4745,0
164454,1,1,1,27,8,7,5,4,4,3,39801,47741,74144,58239,265986,18739,0,0,0,508,163,179,0
327883,1,1,2,36,0,4,0,0,0,-1,7065,10180,25,7938,11109,20507,2934,7125,4465,5362,1882,33,1
350085,2,1,2,37,1,-2,-2,-2,-2,-2,19205,6578,32234,1614,43096,263,1105,159,18,2746,61,0,0
46829,1,3,0,49,1,-2,-2,-2,-2,-2,182,614,459,-1194,-1472,-621,1129,354,0,105,10,220,0
152322,1,1,2,37,-2,-2,-2,-2,-2,-2,-515,-27,2507,-564,-256,-354,1413,226,325,686,43,440,0
24550,2,3,2,47,3,5,6,5,4,3,29203,54213,1169,22402,9121,1098,0,0,0,218,120,394,0
46964,1,3,1,35,1,2,2,3,3,2,39189,67858,115391,770,-531,-36,2829,125,0,329,195,79,1
177636,2,2,2,41,0,0,0,0,0,0,476452,265826,206561,178496,183416,158571,3354,986,6180,8046,39341,15286,1
339106,2,2,1,37,-1,-1,-1,-1,-1,-1,-664,8504,502,2400,-131,852,0,105,1247,1941,1079,5096,0
162026,1,1,2,50,3,2,3,3,4,0,147495,85581,113368,99238,264575,9898,9113,0,94,345,572,355,0
47632,1,1,1,35,2,2,2,2,0,0,10259,53950,6061,46796,13345,20573,1097,0,0,1636,1548,756,0
155877,2,6,2,41,2,2,0,6,0,0,37508,52186,39876,12753,212183,15858,224,0,1521,757,602,252,0
361588,2,2,1,62,0,0,0,0,0,0,220320,55887,193134,75120,83399,223121,6733,3379,67763,503,4230,2234,0
77338,2,2,2,39,-2,0,-2,-2,-2,-2,49105,64693,26800,3332,19125,57914,2591,599,1954,2551,690,2349,0
48837,1,1,2,52,2,2,2,4,7,8,-353,20935,-253,2041,5,376,0,272,0,0,1183,164,1
51015,1,3,1,32,1,7,6,5,4,3,87997,123910,90833,114976,2595,116753,0,0,0,467,106,545,1
46509,1,3,1,40,1,0,0,2,0,0,10783,14110,34774,6618,23010,44122,779,1633,267,610,1015,5295,0
175166,1,3,1,37,0,0,0,0,0,0,201683,105266,116788,61066,104172,169716,3470,1886,6069,648,8150,7494,0
157583,1,3,1,38,2,2,4,0,0,0,21444,279730,149102,191118,135380,24262,1419,457,561,204,111,369,0
48740,1,3,2,43,2,2,3,0,2,0,47232,69599,38291,46840,24808,44307,4267,640,1044,1044,920,1981,1
184837,2,3,2,36,3,0,-2,0,-2,-2,-1032,1608,-123,-816,-330,1756,0,756,0,1506,0,396,0
199393,2,1,1,48,-1,-1,-1,-1,-1,-1,-1141,7942,7034,2207,6053,14690,1919,646,1615,1560,7248,8587,0
121331,2,1,2,28,-2,-1,-1,-1,0,-1,8858,18289,-2353,3020,9425,22450,849,689,6867,15253,6633,2619,0
163294,2,1,1,29,0,0,0,0,0,0,82699,80116,162415,74520,124209,153155,2395,515,294,1337,2969,6498,0
209489,1,1,2,27,-1,-1,-1,-1,-1,-1,-1480,-668,220,1786,-74,1884,0,0,196,4616,5622,3167,0
191069,2,1,2,35,0,0,-1,0,0,0,265280,259835,135310,135283,176723,198909,3447,1782,2780,133,22,2630,0
46043,1,3,2,24,2,2,2,0,0,0,40,35534,17673,234,12036,12985,0,327,0,5350,1699,4719,1
278966,1,1,2,35,-1,-1,-1,-1,-1,-1,11010,262339,190386,9517,14010,19623,11036,7315,22673,5188,11625,218341,0
186215,1,1,1,38,-1,-1,-1,-1,-1,-1,351,2190,784,-1173,5506,770,0,802,249,2022,1061,1733,0
45027,1,1,1,55,2,-1,-1,0,0,0,264,11660,19602,1899,7028,1058,574,0,915,1533,1808,15433,1
88271,1,2,1,40,1,0,-1,3,3,0,43081,79811,71899,56424,80307,76743,1899,864,0,1302,1408,1801,0
15449,1,3,2,23,2,7,2,5,4,3,28833,15181,-263,13385,3356,6221,3357,0,1732,0,10242,537,1
33492,1,3,1,56,3,2,-2,-1,7,7,211,3448,830,1624,-654,1979,0,117,0,0,0,0,0
44355,1,3,2,23,3,2,4,4,5,3,33241,43013,33892,26755,33056,32062,0,0,0,0,1194,1721,1
15816,1,2,1,47,2,0,0,0,0,0,12855,7032,34582,16964,23216,23907,183,666,1910,1378,3409,3607,0
186863,2,1,2,28,0,0,0,0,-2,0,5279,11790,3214,9824,363,1346,270,752,1164,109,35,4983,0
184608,2,1,2,48,2,0,0,0,0,-2,15334,50100,829,7764,-504,1123,3217,8390,1744,102,3246,245,1
89771,1,2,1,25,8,7,6,5,4,3,30315,71212,34857,22772,15439,47484,111,0,0,0,0,658,1
268167,2,1,1,24,2,2,0,4,4,3,123823,65498,5443,317791,90701,127332,1327,830,0,529,0,522,0
296043,1,1,2,41,5,2,-1,2,4,0,32323,20967,181734,26137,106696,47060,1603,464,5047,11608,14220,617,0
48663,2,5,1,23,-1,0,-1,0,0,0,8907,13774,6721,11204,75401,12195,2223,3238,7055,1941,16536,84989,0
186843,2,2,1,30,0,0,0,0,0,0,10967,53081,305740,121466,10555,191449,36707,6802,8413,9478,8358,1693,0
165349,2,1,2,28,-2,3,2,-1,0,2,-344,-427,619,1081,575,2383,2912,3314,922,176,1603,8566,0
189045,1,1,2,35,0,0,0,0,0,0,205051,51058,108944,51905,122934,123803,7314,15620,6583,37794,28843,12659,0
105198,2,1,2,27,-1,-1,-1,-1,0,0,17543,9698,-464,21012,-1954,1140,2969,0,667,2093,1662,2068,0
51620,2,3,1,42,0,0,-2,0,0,0,51246,647,-545,-200,209,8789,2959,485,1652,1287,3655,1868,0
172917,2,5,1,40,0,0,0,0,0,0,76103,123756,375778,153647,75959,19722,1526,3515,21082,2362,4781,76552,0
52609,1,3,2,40,-2,-2,-2,-2,-2,-2,-1483,1374,715,-669,-1430,507,1447,0,2225,691,0,123,0
22582,1,3,2,54,2,2,2,6,4,8,22175,75082,44805,87742,12674,-1462,105,735,0,103,0,367,1
144895,1,3,0,54,0,-2,-1,-2,-2,-2,-1860,2597,391,220,-1972,-1022,0,0,0,130,0,66,0
305796,2,3,1,31,-2,-1,-1,-1,-1,-1,5618,14601,1040,12152,11676,18886,2261,3952,6510,323,422,469,1
